Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Month,Temp_Celsius,Temp_Kelvin,Temp_Squared,Temp_Comfort_Score,Extreme_Hot,Extreme_Cold,Wind_Speed_kmh,Wind_Speed_ms,Wind_Speed_Squared,High_Wind,Calm_Wind,Cloud_Coverage_Oktas,Cloud_Coverage_Percent,Cloud_Coverage_Squared,Clear_Sky,Overcast,Is_Precipitation,Is_Clear,Is_Fog,Is_Thunderstorm,Is_Snow,Weather_Severity,Weather_Comfort_Index,Heat_Index,Shopping_Weather_Score,Temperatur_Lag_1,Temperatur_Lag_2,Temperatur_Lag_3,Temperatur_Lag_7,Windgeschwindigkeit_Lag_1,Windgeschwindigkeit_Lag_2,Windgeschwindigkeit_Lag_3,Windgeschwindigkeit_Lag_7,Bewoelkung_Lag_1,Bewoelkung_Lag_2,Bewoelkung_Lag_3,Bewoelkung_Lag_7,Weather_Severity_Lag_1,Weather_Severity_Lag_2,Weather_Severity_Lag_3,Weather_Severity_Lag_7,Shopping_Weather_Score_Lag_1,Shopping_Weather_Score_Lag_2,Shopping_Weather_Score_Lag_3,Shopping_Weather_Score_Lag_7,Temperatur_Rolling_Mean_3d,Temperatur_Rolling_Std_3d,Temperatur_Rolling_Mean_7d,Temperatur_Rolling_Std_7d,Temperatur_Rolling_Mean_14d,Temperatur_Rolling_Std_14d,Windgeschwindigkeit_Rolling_Mean_3d,Windgeschwindigkeit_Rolling_Std_3d,Windgeschwindigkeit_Rolling_Mean_7d,Windgeschwindigkeit_Rolling_Std_7d,Windgeschwindigkeit_Rolling_Mean_14d,Windgeschwindigkeit_Rolling_Std_14d,Bewoelkung_Rolling_Mean_3d,Bewoelkung_Rolling_Std_3d,Bewoelkung_Rolling_Mean_7d,Bewoelkung_Rolling_Std_7d,Bewoelkung_Rolling_Mean_14d,Bewoelkung_Rolling_Std_14d,Weather_Severity_Rolling_Mean_3d,Weather_Severity_Rolling_Std_3d,Weather_Severity_Rolling_Mean_7d,Weather_Severity_Rolling_Std_7d,Weather_Severity_Rolling_Mean_14d,Weather_Severity_Rolling_Std_14d,Shopping_Weather_Score_Rolling_Mean_3d,Shopping_Weather_Score_Rolling_Std_3d,Shopping_Weather_Score_Rolling_Mean_7d,Shopping_Weather_Score_Rolling_Std_7d,Shopping_Weather_Score_Rolling_Mean_14d,Shopping_Weather_Score_Rolling_Std_14d,Year,DayOfWeek,DayOfYear,IsWeekend,Quarter,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos,Temp_Wind_Interaction,Temp_Cloud_Interaction,Temp_Seasonal_Deviation,Temp_Category_Cold,Temp_Category_Freezing,Temp_Category_Hot,Temp_Category_Mild,Temp_Category_Warm,Wind_Category_Calm,Wind_Category_Fresh,Wind_Category_Light,Wind_Category_Moderate,Wind_Category_Strong,Cloud_Category_Clear,Cloud_Category_Mostly_Clear,Cloud_Category_Mostly_Cloudy,Cloud_Category_Overcast,Cloud_Category_Partly_Cloudy,Weather_Category_Clear_to_Partly_Cloudy,Weather_Category_Drizzle,Weather_Category_Fog,Weather_Category_Mist_Fog,Weather_Category_Other,Weather_Category_Precipitation_Vicinity,Weather_Category_Rain,Weather_Category_Snow,Weather_Category_Thunderstorm,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
2015-06-24,8.0,12.625,14,61.0,6,12.625,285.775,159.390625,0,0,0,14,3.888888888888889,196,0,0,8.0,100.0,64.0,0,1,1,0,0,0,0,4,5,14.625,5.0,16.5,13.5,15.75,16.5,10.0,8.0,6.0,9.0,5.0,5.0,6.0,7.0,2.0,4.0,4.0,4.0,7.0,5.0,6.0,6.0,14.208333333333336,2.0322913997095347,14.714285714285714,1.7451036945585034,15.660714285714286,2.703020288736035,10.666666666666666,3.0550504633038593,11.142857142857142,3.184785258515424,11.142857142857142,2.4449993820085187,6.0,1.7320508075688699,6.142857142857143,1.2149857925879164,5.642857142857143,2.405351177211816,3.3333333333333335,1.1547005383792552,3.7142857142857144,0.7559289460184512,3.2857142857142856,0.9944903161976945,5.666666666666667,1.1547005383792601,5.571428571428571,0.7867957924694453,5.857142857142857,0.7703288865196496,2015,2,175,0,2,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929,5.625,0.0,-5.8578212290502805,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-06-25,6.0,17.125,8,21.0,6,17.125,290.275,293.265625,0,0,0,8,2.2222222222222223,64,0,0,6.0,75.0,36.0,0,0,0,0,0,0,0,2,5,18.625,7.0,12.625,16.5,13.5,13.25,14.0,10.0,8.0,13.0,8.0,5.0,5.0,7.0,4.0,2.0,4.0,4.0,5.0,7.0,5.0,5.0,15.41666666666667,2.4377670793850243,15.267857142857142,1.8163444449930275,15.741071428571429,2.730465710186716,10.666666666666666,3.0550504633038593,10.428571428571429,3.258688021128691,11.0,2.5720389995847035,6.333333333333333,1.5275252316519345,6.0,1.1547005383792575,6.0,1.9999999999999947,2.6666666666666665,1.1547005383792541,3.4285714285714284,0.975900072948529,3.2857142857142856,0.9944903161976945,6.333333333333333,1.1547005383792612,5.857142857142857,0.8997354108424387,5.857142857142857,0.7703288865196496,2015,3,176,0,2,1.2246467991473532e-16,-1.0,0.11165900712169512,-0.993746580436178,13.125,4.28125,-1.3578212290502805,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2015-06-26,7.0,19.25,5,61.0,6,19.25,292.4,370.5625,1,0,0,5,1.3888888888888888,25,0,1,7.0,87.5,49.0,0,1,1,0,0,0,0,4,6,21.0,6.0,17.125,12.625,16.5,14.25,8.0,14.0,10.0,14.0,6.0,8.0,5.0,7.0,2.0,4.0,2.0,4.0,7.0,5.0,7.0,5.0,16.333333333333336,3.3827072491324803,15.982142857142858,2.2746663805615754,15.669642857142858,2.6140371549105232,9.0,4.5825756949558105,9.142857142857142,3.3876526498728396,10.642857142857142,3.028255218823168,7.0,0.9999999999999711,6.0,1.1547005383792575,6.5,1.0190493307301238,3.3333333333333335,1.1547005383792552,3.4285714285714284,0.975900072948529,3.4285714285714284,0.9376144618769914,6.0,1.0000000000000107,6.0,0.8164965809277271,5.785714285714286,0.6992932067530754,2015,4,177,0,2,1.2246467991473532e-16,-1.0,0.09453674981719912,-0.9955213724144752,16.75,2.40625,0.7671787709497195,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-06-27,7.0,19.375,16,61.0,6,19.375,292.525,375.390625,1,0,0,16,4.444444444444445,256,0,0,7.0,87.5,49.0,0,1,1,0,0,0,0,4,5,21.125,6.0,19.25,17.125,12.625,17.125,5.0,8.0,14.0,13.0,7.0,6.0,8.0,5.0,4.0,2.0,4.0,4.0,6.0,7.0,5.0,6.0,18.583333333333336,1.2644992421245385,16.303571428571427,2.5989352215309776,15.491071428571429,2.2119997727182197,9.666666666666666,5.6862407030773054,9.571428571428571,4.07664661444276,10.928571428571429,3.3389147411025215,6.666666666666667,0.577350269189585,6.285714285714286,1.1126972805283777,6.571428571428571,1.016349857562349,3.3333333333333335,1.1547005383792552,3.4285714285714284,0.975900072948529,3.4285714285714284,0.9376144618769914,6.333333333333333,0.577350269189645,6.0,0.8164965809277271,5.785714285714286,0.6992932067530754,2015,5,178,1,2,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151,11.375,2.421875,0.8921787709497195,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-06-28,2.0,19.875,10,61.0,6,19.875,293.025,395.015625,1,0,0,10,2.7777777777777777,100,0,0,2.0,25.0,4.0,1,0,1,0,0,0,0,4,7,20.375,6.5,19.375,19.25,17.125,15.75,16.0,5.0,8.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,2.0,4.0,6.0,6.0,7.0,6.0,19.500000000000004,0.33071891388343505,16.892857142857142,2.902431246878586,15.883928571428571,2.4716976247817204,10.333333333333334,5.507570547286082,10.142857142857142,3.760699023168053,10.785714285714286,3.332325855074153,5.333333333333333,2.8867513459481278,5.714285714285714,1.976047040118712,6.214285714285714,1.5776599725577647,4.0,0.0,3.4285714285714284,0.975900072948529,3.4285714285714284,0.9376144618769914,6.166666666666667,0.28867513459485056,6.071428571428571,0.8380817098475267,5.892857142857143,0.6844023622158261,2015,6,179,1,2,1.2246467991473532e-16,-1.0,0.06021327736579302,-0.9981855344718586,14.875,14.90625,1.3921787709497195,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-06-29,3.0,21.5,12,61.0,6,21.5,294.65,462.25,1,0,0,12,3.333333333333333,144,0,0,3.0,37.5,9.0,0,0,1,0,0,0,0,4,7,22.25,6.5,19.875,19.375,19.25,13.5,10.0,16.0,5.0,8.0,2.0,7.0,7.0,5.0,4.0,4.0,4.0,4.0,6.5,6.0,6.0,5.0,20.250000000000004,1.1110243021645705,18.035714285714285,2.918791742844183,16.446428571428573,2.7932414507517485,12.666666666666666,3.0550504633038726,10.714285714285714,3.6839419880650377,10.857142857142858,3.3479532865306356,4.0,2.6457513110645974,5.428571428571429,2.2253945610567523,5.857142857142857,1.703261254505275,4.0,0.0,3.4285714285714284,0.975900072948529,3.5714285714285716,0.8516306272526406,6.333333333333333,0.28867513459485167,6.285714285714286,0.6986381310057724,5.928571428571429,0.7032108464077496,2015,0,180,0,2,1.2246467991473532e-16,-1.0,0.04302223300453059,-0.99907411510223,15.5,13.4375,3.0171787709497195,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-06-30,3.0,20.25,9,61.0,6,20.25,293.4,410.0625,1,0,0,9,2.5,81,0,0,3.0,37.5,9.0,0,0,1,0,0,0,0,4,7,21.0,6.5,21.5,19.875,19.375,16.5,12.0,10.0,16.0,10.0,3.0,2.0,7.0,5.0,4.0,4.0,4.0,2.0,6.5,6.5,6.0,7.0,20.541666666666668,0.8508574106944223,18.571428571428573,2.934046855859863,16.919642857142858,2.8392878740747736,10.333333333333334,1.5275252316518724,10.571428571428571,3.73528860362636,10.5,3.2522181779399686,2.6666666666666665,0.5773502691896935,5.142857142857143,2.4102953780654843,5.571428571428571,1.8277470669267468,4.0,0.0,3.7142857142857144,0.7559289460184512,3.7142857142857144,0.7262730392025633,6.5,0.0,6.214285714285714,0.6362090102803526,5.964285714285714,0.7196229171289305,2015,1,181,0,2,1.2246467991473532e-16,-1.0,0.02581844022713308,-0.9996666485105112,15.75,12.65625,1.7671787709497195,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-01,0.0,23.125,13,61.0,7,23.125,296.275,534.765625,1,0,0,13,3.611111111111111,169,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,4,6,23.125,6.0,20.25,21.5,19.875,12.625,9.0,12.0,10.0,14.0,3.0,3.0,2.0,8.0,4.0,4.0,4.0,4.0,6.5,6.5,6.5,5.0,21.625,1.4415703243339637,20.071428571428573,1.883117349604447,17.392857142857142,3.28159829391674,11.333333333333334,2.081665999466088,10.428571428571429,3.5989416433697508,10.785714285714286,3.2858337293148865,2.0,1.732050807568906,4.0,2.708012801545328,5.071428571428571,2.3026501693044454,4.0,0.0,3.7142857142857144,0.7559289460184512,3.7142857142857144,0.7262730392025633,6.333333333333333,0.28867513459485167,6.357142857142857,0.3779644730092278,5.964285714285714,0.7196229171289305,2015,2,182,0,3,-0.4999999999999997,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,16.625,23.125,1.8824660860215054,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-02,0.0,27.375,12,61.0,7,27.375,300.525,749.390625,0,1,0,12,3.333333333333333,144,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,4,5,27.375,5.0,23.125,20.25,21.5,17.125,13.0,9.0,12.0,8.0,0.0,3.0,3.0,6.0,4.0,4.0,4.0,2.0,6.0,6.5,6.5,7.0,23.583333333333332,3.584544369000578,21.535714285714285,2.9134335822351756,18.401785714285715,4.002156441384887,11.333333333333334,2.081665999466088,11.0,3.4641016151377566,10.714285714285714,3.24460668301608,1.0,1.7320508075689152,3.142857142857143,2.9113897843110133,4.571428571428571,2.5933134645226983,4.0,0.0,4.0,0.0,3.7142857142857144,0.7262730392025633,5.833333333333333,0.7637626158259868,6.071428571428571,0.5345224838248501,5.964285714285714,0.7196229171289306,2015,3,183,0,3,-0.4999999999999997,-0.8660254037844388,-0.008606996888688009,-0.9999629591162655,21.375,27.375,6.1324660860215054,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-03,1.0,25.625,10,61.0,7,25.625,298.775,656.640625,0,1,0,10,2.7777777777777777,100,0,0,1.0,12.5,1.0,1,0,1,0,0,0,0,4,5,25.875,5.0,27.375,23.125,20.25,19.25,12.0,13.0,9.0,5.0,0.0,0.0,3.0,7.0,4.0,4.0,4.0,4.0,5.0,6.0,6.5,6.0,25.375,2.136000936329499,22.446428571428573,3.0719303300012317,19.214285714285715,4.241912149175005,11.666666666666666,1.5275252316518901,11.714285714285714,2.3603873774083337,10.428571428571429,3.106179590485995,0.3333333333333333,0.5773502691897581,2.2857142857142856,2.4299715851758363,4.142857142857143,2.656114653953224,4.0,0.0,4.0,0.0,3.7142857142857144,0.7262730392025633,5.333333333333333,0.577350269189642,5.928571428571429,0.6725927091345507,5.964285714285714,0.7196229171289306,2015,4,184,0,3,-0.4999999999999997,-0.8660254037844388,-0.02581844022713239,-0.9996666485105112,20.625,22.421875,4.3824660860215054,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-04,0.0,26.5,10,61.0,7,26.5,299.65,702.25,0,1,0,10,2.7777777777777777,100,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,4,5,26.5,5.0,25.625,27.375,23.125,19.375,10.0,12.0,13.0,16.0,1.0,0.0,0.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,26.5,0.8750000000003106,23.464285714285715,3.0650196146347652,19.883928571428573,4.610675396283055,10.666666666666666,1.1547005383791578,10.857142857142858,1.4638501094228045,10.214285714285714,3.0173491021749053,0.3333333333333333,0.5773502691897581,1.2857142857142858,1.3801311186847354,3.7857142857142856,2.860300452980191,4.0,0.0,4.0,0.0,3.7142857142857144,0.7262730392025633,5.0,0.0,5.785714285714286,0.7559289460184558,5.892857142857143,0.7640623068776644,2015,5,185,1,3,-0.4999999999999997,-0.8660254037844388,-0.04302223300453034,-0.99907411510223,21.5,26.5,5.2574660860215054,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-05,4.0,25.25,9,21.0,7,25.25,298.4,637.5625,0,1,0,9,2.5,81,0,0,4.0,50.0,16.0,0,0,0,0,0,0,0,2,6,26.25,6.5,26.5,25.625,27.375,19.875,10.0,10.0,12.0,10.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.5,25.791666666666668,0.6414501799312611,24.232142857142858,2.6628506923078654,20.5625,4.654337823678342,9.666666666666666,0.5773502691894005,10.714285714285714,1.6035674514745502,10.428571428571429,2.7932414507517778,1.6666666666666667,2.0816659994661593,1.5714285714285714,1.7182493859684698,3.642857142857143,2.7902892835178026,3.3333333333333335,1.1547005383792552,3.7142857142857144,0.7559289460184512,3.5714285714285716,0.8516306272526406,5.5,0.8660254037844497,5.785714285714286,0.7559289460184558,5.928571428571429,0.7809546144880117,2015,6,186,1,3,-0.4999999999999997,-0.8660254037844388,-0.060213277365792774,-0.9981855344718586,20.75,12.625,4.0074660860215054,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2015-07-06,3.0,19.875,16,21.0,7,19.875,293.025,395.015625,1,0,0,16,4.444444444444445,256,0,0,3.0,37.5,9.0,0,0,0,0,0,0,0,2,6,20.625,7.5,25.25,26.5,25.625,21.5,9.0,10.0,10.0,12.0,4.0,0.0,1.0,3.0,2.0,4.0,4.0,4.0,6.5,5.0,5.0,6.5,23.875,3.520031960082242,24.0,2.991306849299703,21.017857142857142,4.199890435514885,11.666666666666666,3.7859388972001597,11.285714285714286,2.5634797778466263,11.0,3.0634319618061467,2.3333333333333335,2.081665999466154,1.5714285714285714,1.7182493859684698,3.5,2.766558539746839,2.6666666666666665,1.1547005383792541,3.4285714285714284,0.975900072948529,3.4285714285714284,0.9376144618769914,6.333333333333333,1.2583057392118002,5.928571428571429,0.975900072948534,6.107142857142857,0.8361673422083834,2015,0,187,0,3,-0.4999999999999997,-0.8660254037844388,-0.07738647923346322,-0.9970011699250151,11.875,12.421875,-1.3675339139784946,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2015-07-07,4.0,24.75,9,61.0,7,24.75,297.9,612.5625,0,1,0,9,2.5,81,0,0,4.0,50.0,16.0,0,0,1,0,0,0,0,4,6,25.75,6.5,19.875,25.25,26.5,20.25,16.0,9.0,10.0,9.0,3.0,4.0,0.0,3.0,2.0,2.0,4.0,4.0,7.5,6.5,5.0,6.5,23.291666666666668,2.969462633766207,24.642857142857142,2.493145364699883,21.607142857142858,4.094689672793683,11.333333333333334,4.0414518843273575,11.285714285714286,2.5634797778466263,10.928571428571429,3.0999822757380704,3.6666666666666665,0.577350269189665,1.7142857142857142,1.8898223650461545,3.4285714285714284,2.7376094488632785,2.6666666666666665,1.1547005383792541,3.4285714285714284,0.975900072948529,3.5714285714285716,0.8516306272526406,6.833333333333333,0.5773502691896463,5.928571428571429,0.975900072948534,6.071428571428571,0.8052028616141749,2015,1,188,0,3,-0.4999999999999997,-0.8660254037844388,-0.09453674981719933,-0.9955213724144752,20.25,12.375,3.5074660860215054,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-08,6.0,16.625,16,63.0,7,16.625,289.775,276.390625,0,0,0,16,4.444444444444445,256,0,0,6.0,75.0,36.0,0,0,1,0,0,0,0,4,4,18.125,6.0,24.75,19.875,25.25,23.125,9.0,16.0,9.0,13.0,4.0,3.0,4.0,0.0,4.0,2.0,2.0,4.0,6.5,7.5,6.5,6.0,20.416666666666668,4.089493652438358,23.714285714285715,3.9421033182083396,21.892857142857142,3.5187878782142916,13.666666666666666,4.04145188432737,11.714285714285714,3.093772546815391,11.071428571428571,3.2925156553400643,4.333333333333333,1.5275252316519548,2.5714285714285716,2.299068134204453,3.2857142857142856,2.524604201380166,3.3333333333333335,1.1547005383792552,3.4285714285714284,0.975900072948529,3.5714285714285716,0.8516306272526406,6.666666666666667,0.7637626158259883,5.928571428571429,0.975900072948534,6.142857142857143,0.7449463436684967,2015,2,189,0,3,-0.4999999999999997,-0.8660254037844388,-0.11165900712169444,-0.9937465804361781,8.625,4.15625,-4.6175339139784946,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-09,6.0,14.375,24,61.0,7,14.375,287.525,206.640625,0,0,0,24,6.666666666666666,576,0,0,6.0,75.0,36.0,0,0,1,0,0,0,0,4,4,15.875,5.0,16.625,24.75,19.875,27.375,16.0,9.0,16.0,12.0,6.0,4.0,3.0,0.0,4.0,4.0,2.0,4.0,6.0,6.5,7.5,5.0,18.583333333333336,5.4576971639450225,21.857142857142858,4.880567638727174,21.696428571428573,3.8651283333114246,16.333333333333332,7.505553499465138,13.428571428571429,5.59336341441483,12.214285714285714,4.643913658320328,5.333333333333333,1.1547005383792486,3.4285714285714284,2.2990681342044508,3.2857142857142856,2.524604201380166,4.0,0.0,3.4285714285714284,0.975900072948529,3.7142857142857144,0.7262730392025633,5.833333333333333,0.7637626158259861,5.928571428571429,0.975900072948534,6.0,0.7595545253127556,2015,3,190,0,3,-0.4999999999999997,-0.8660254037844388,-0.12874817745258066,-0.99167731989929,2.375,3.59375,-6.8675339139784946,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-10,3.0,16.125,18,21.0,7,16.125,289.275,260.015625,0,0,0,18,5.0,324,0,0,3.0,37.5,9.0,0,0,0,0,0,0,0,2,5,16.875,7.5,14.375,16.625,24.75,25.625,24.0,16.0,9.0,10.0,6.0,6.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,6.0,6.5,5.0,15.708333333333336,1.1814539065631833,20.5,4.978076937935006,21.473214285714285,4.100357211053872,19.333333333333332,4.163331998932286,14.571428571428571,5.59336341441483,13.142857142857142,4.3827835001048365,5.0,1.7320508075688785,3.7142857142857144,2.058663459163562,3.0,2.2870874995874657,3.3333333333333335,1.1547005383792552,3.142857142857143,1.0690449676496923,3.5714285714285716,0.8516306272526406,6.166666666666667,1.2583057392118,6.285714285714286,1.0350983390135315,6.107142857142857,0.858858173761751,2015,4,191,0,3,-0.4999999999999997,-0.8660254037844388,-0.14579919691987442,-0.9893142039703664,7.125,10.078125,-5.1175339139784946,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2015-07-11,6.0,17.75,9,21.0,7,17.75,290.9,315.0625,0,0,0,9,2.5,81,0,0,6.0,75.0,36.0,0,0,0,0,0,0,0,2,5,19.25,7.0,16.125,14.375,16.625,26.5,18.0,24.0,16.0,10.0,3.0,6.0,6.0,0.0,2.0,4.0,4.0,4.0,7.5,5.0,6.0,5.0,16.083333333333336,1.6878857583774514,19.25,4.268342769740999,21.357142857142858,4.186418385816046,17.0,7.549834435270754,14.428571428571429,5.740416444159865,12.642857142857142,4.4307864010656335,5.0,1.7320508075688785,4.571428571428571,1.3972762620115564,2.9285714285714284,2.1649048909393693,2.6666666666666665,1.1547005383792541,2.857142857142857,1.0690449676496905,3.4285714285714284,0.9376144618769914,6.5,1.3228756555323038,6.571428571428571,0.8864052604279181,6.178571428571429,0.8902709798608649,2015,5,192,1,3,-0.4999999999999997,-0.8660254037844388,-0.16280701293851646,-0.9866579328916572,13.25,4.4375,-3.4925339139784946,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2015-07-12,7.0,19.25,12,61.0,7,19.25,292.4,370.5625,1,0,0,12,3.333333333333333,144,0,0,7.0,87.5,49.0,0,1,1,0,0,0,0,4,6,21.0,6.0,17.75,16.125,14.375,25.25,9.0,18.0,24.0,9.0,6.0,3.0,6.0,4.0,2.0,2.0,4.0,2.0,7.0,7.5,5.0,6.5,17.708333333333336,1.5629166111259731,18.392857142857142,3.3706983167968816,21.3125,4.206722527464422,13.0,4.582575694955829,14.857142857142858,5.367450401216936,12.785714285714286,4.3708575365019176,5.333333333333333,2.0816659994661313,5.0,1.6329931618554616,3.2857142857142856,2.39963367167611,2.6666666666666665,1.1547005383792541,3.142857142857143,1.0690449676496923,3.4285714285714284,0.9376144618769914,6.833333333333333,0.7637626158259884,6.5,0.9128709291752767,6.142857142857143,0.8864052604279223,2015,6,193,1,3,-0.4999999999999997,-0.8660254037844388,-0.17976658572556214,-0.9837092937736098,13.25,2.40625,-1.9925339139784946,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-13,6.0,19.375,11,61.0,7,19.375,292.525,375.390625,1,0,0,11,3.0555555555555554,121,0,0,6.0,75.0,36.0,0,0,1,0,0,0,0,4,6,20.875,6.0,19.25,17.75,16.125,19.875,12.0,9.0,18.0,16.0,7.0,6.0,3.0,3.0,4.0,2.0,2.0,2.0,6.0,7.0,7.5,7.5,18.791666666666668,0.9042722672588956,18.321428571428573,3.339206136052071,21.160714285714285,4.237659848195786,10.666666666666666,1.5275252316518817,14.142857142857142,5.520524474738837,12.714285714285714,4.39280130403178,6.333333333333333,0.5773502691895926,5.428571428571429,1.397276262011553,3.5,2.503843199809201,3.3333333333333335,1.1547005383792552,3.4285714285714284,0.975900072948529,3.4285714285714284,0.9376144618769914,6.333333333333333,0.577350269189644,6.285714285714286,0.809173593712687,6.107142857142857,0.8809647558778436,2015,0,194,0,3,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321,13.875,4.84375,-1.8675339139784946,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015-07-14,3.0,19.625,9,0.0,7,19.625,292.775,385.140625,1,0,0,9,2.5,81,0,0,3.0,37.5,9.0,0,0,0,1,0,0,0,1,7,20.375,8.5,19.375,19.25,17.75,24.75,11.0,12.0,9.0,9.0,6.0,7.0,6.0,4.0,4.0,4.0,2.0,4.0,6.0,6.0,7.0,6.5,19.416666666666668,0.19094065395711063,17.589285714285715,1.979996693118963,21.116071428571427,4.251262336770539,10.666666666666666,1.5275252316518817,14.142857142857142,5.520524474738837,12.714285714285714,4.39280130403178,5.333333333333333,2.0816659994661313,5.285714285714286,1.603567451474555,3.5,2.503843199809201,3.0,1.7320508075688794,3.0,1.2909944487358005,3.2142857142857144,1.121713759495603,6.833333333333333,1.4433756729740723,6.571428571428571,1.1700630833624392,6.25,1.0875165781229792,2015,1,195,0,3,-0.4999999999999997,-0.8660254037844388,-0.2135209154397959,-0.9769384927771817,15.125,12.265625,-1.6175339139784946,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2015-07-15,3.0,20.125,14,0.0,7,20.125,293.275,405.015625,1,0,0,14,3.888888888888889,196,0,0,3.0,37.5,9.0,0,0,0,1,0,0,0,1,7,20.875,8.5,19.625,19.375,19.25,16.625,9.0,11.0,12.0,16.0,3.0,6.0,7.0,6.0,1.0,4.0,4.0,4.0,8.5,6.0,6.0,6.0,19.708333333333336,0.3818813079133119,18.089285714285715,2.1319913003485893,20.901785714285715,4.217687849604693,11.333333333333334,2.516611478423549,13.857142857142858,5.45980986935661,12.785714285714286,4.4059151049569625,4.0,1.7320508075688876,4.857142857142857,1.7728105208558462,3.7142857142857144,2.301456777066061,2.0,1.7320508075688783,2.5714285714285716,1.3972762620115373,3.0,1.2403473458920853,7.666666666666667,1.4433756729740734,6.928571428571429,1.3363062095621214,6.428571428571429,1.2381304587833375,2015,2,196,0,3,-0.4999999999999997,-0.8660254037844388,-0.23030567023061196,-0.973118337233262,13.125,12.578125,-1.1175339139784946,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
