id,Datum,Warengruppe,Umsatz,_merge,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Niederschlag,KielerWoche
1409301,2014-09-30,1,125.317010604255,left_only,7.0,16.5,5.0,61.0,9.7,
1409302,2014-09-30,2,419.295409384144,left_only,7.0,16.5,5.0,61.0,9.7,
1409303,2014-09-30,3,171.708864102195,left_only,7.0,16.5,5.0,61.0,9.7,
1409304,2014-09-30,4,83.5718858944338,left_only,7.0,16.5,5.0,61.0,9.7,
1409305,2014-09-30,5,297.20876579818,left_only,7.0,16.5,5.0,61.0,9.7,
1410011,2014-10-01,1,159.473253138624,left_only,6.0,17.75,6.0,10.0,0.2,
1410012,2014-10-01,2,416.001423907184,left_only,6.0,17.75,6.0,10.0,0.2,
1410013,2014-10-01,3,150.620021574618,left_only,6.0,17.75,6.0,10.0,0.2,
1410014,2014-10-01,4,73.4335227011685,left_only,6.0,17.75,6.0,10.0,0.2,
1410015,2014-10-01,5,290.758945021528,left_only,6.0,17.75,6.0,10.0,0.2,
1410021,2014-10-02,1,183.411275500045,left_only,6.0,18.0,6.0,,0.0,
1410022,2014-10-02,2,441.737318758307,left_only,6.0,18.0,6.0,,0.0,
1410023,2014-10-02,3,164.42041516337,left_only,6.0,18.0,6.0,,0.0,
1410024,2014-10-02,4,121.311910293281,left_only,6.0,18.0,6.0,,0.0,
1410025,2014-10-02,5,330.469152570208,left_only,6.0,18.0,6.0,,0.0,
1410031,2014-10-03,1,62.591191559266,left_only,3.0,20.0,6.0,10.0,0.0,
1410032,2014-10-03,2,707.739671966281,left_only,3.0,20.0,6.0,10.0,0.0,
1410033,2014-10-03,3,269.827117830639,left_only,3.0,20.0,6.0,10.0,0.0,
1410034,2014-10-03,4,139.076621627262,left_only,3.0,20.0,6.0,10.0,0.0,
1410035,2014-10-03,5,392.78227452548,left_only,3.0,20.0,6.0,10.0,0.0,
1410041,2014-10-04,1,194.365187583031,left_only,0.0,18.5,8.0,5.0,0.0,
1410042,2014-10-04,2,677.822064186239,left_only,0.0,18.5,8.0,5.0,0.0,
1410043,2014-10-04,3,281.757971200957,left_only,0.0,18.5,8.0,5.0,0.0,
1410044,2014-10-04,4,107.332625116256,left_only,0.0,18.5,8.0,5.0,0.0,
1410045,2014-10-04,5,415.416761967546,left_only,0.0,18.5,8.0,5.0,0.0,
1410051,2014-10-05,1,82.1342445154272,left_only,1.0,16.25,7.0,,0.0,
1410052,2014-10-05,2,773.738416673644,left_only,1.0,16.25,7.0,,0.0,
1410053,2014-10-05,3,233.405843203076,left_only,1.0,16.25,7.0,,0.0,
1410054,2014-10-05,4,153.449384381621,left_only,1.0,16.25,7.0,,0.0,
1410055,2014-10-05,5,278.213851451937,left_only,1.0,16.25,7.0,,0.0,
1410061,2014-10-06,1,178.335670094664,left_only,2.0,15.75,15.0,10.0,0.0,
1410062,2014-10-06,2,469.08880026482,left_only,2.0,15.75,15.0,10.0,0.0,
1410063,2014-10-06,3,228.639701182843,left_only,2.0,15.75,15.0,10.0,0.0,
1410064,2014-10-06,4,121.029174320845,left_only,2.0,15.75,15.0,10.0,0.0,
1410065,2014-10-06,5,292.144384912168,left_only,2.0,15.75,15.0,10.0,0.0,
1410071,2014-10-07,1,141.858863346968,left_only,7.0,13.0,10.0,65.0,8.2,
1410072,2014-10-07,2,484.578575879817,left_only,7.0,13.0,10.0,65.0,8.2,
1410073,2014-10-07,3,220.541484826612,left_only,7.0,13.0,10.0,65.0,8.2,
1410074,2014-10-07,4,98.6406413025411,left_only,7.0,13.0,10.0,65.0,8.2,
1410075,2014-10-07,5,286.042301895173,left_only,7.0,13.0,10.0,65.0,8.2,
1410081,2014-10-08,1,134.873921318631,left_only,6.0,14.125,10.0,61.0,0.8,
1410082,2014-10-08,2,470.174747308647,left_only,6.0,14.125,10.0,61.0,0.8,
1410083,2014-10-08,3,265.681560003117,left_only,6.0,14.125,10.0,61.0,0.8,
1410084,2014-10-08,4,93.0857225354518,left_only,6.0,14.125,10.0,61.0,0.8,
1410085,2014-10-08,5,297.885541145047,left_only,6.0,14.125,10.0,61.0,0.8,
1410091,2014-10-09,1,134.324856819578,left_only,5.0,17.875,10.0,,0.0,
1410092,2014-10-09,2,487.357429909293,left_only,5.0,17.875,10.0,,0.0,
1410093,2014-10-09,3,221.056406388694,left_only,5.0,17.875,10.0,,0.0,
1410094,2014-10-09,4,109.984020692928,left_only,5.0,17.875,10.0,,0.0,
1410095,2014-10-09,5,308.549141791089,left_only,5.0,17.875,10.0,,0.0,
1410101,2014-10-10,1,132.317020180874,left_only,4.0,16.375,10.0,,0.0,
1410102,2014-10-10,2,472.068957327064,left_only,4.0,16.375,10.0,,0.0,
1410103,2014-10-10,3,240.813212235927,left_only,4.0,16.375,10.0,,0.0,
1410105,2014-10-10,5,350.091305190491,left_only,4.0,16.375,10.0,,0.0,
1410111,2014-10-11,1,181.071063711796,left_only,3.0,17.0,5.0,,1.6,
1410112,2014-10-11,2,570.933322929603,left_only,3.0,17.0,5.0,,1.6,
1410113,2014-10-11,3,268.913132488207,left_only,3.0,17.0,5.0,,1.6,
1410114,2014-10-11,4,115.088270399923,left_only,3.0,17.0,5.0,,1.6,
1410115,2014-10-11,5,413.469929038277,left_only,3.0,17.0,5.0,,1.6,
1410121,2014-10-12,1,97.9850226394533,left_only,5.0,15.125,7.0,20.0,0.6,
1410122,2014-10-12,2,599.265107232525,left_only,5.0,15.125,7.0,20.0,0.6,
1410123,2014-10-12,3,285.661904186498,left_only,5.0,15.125,7.0,20.0,0.6,
1410124,2014-10-12,4,169.310379668465,left_only,5.0,15.125,7.0,20.0,0.6,
1410125,2014-10-12,5,347.908417458128,left_only,5.0,15.125,7.0,20.0,0.6,
1410131,2014-10-13,1,129.878383258938,left_only,7.0,12.625,12.0,63.0,13.3,
1410132,2014-10-13,2,451.010836320036,left_only,7.0,12.625,12.0,63.0,13.3,
1410133,2014-10-13,3,199.088646650562,left_only,7.0,12.625,12.0,63.0,13.3,
1410134,2014-10-13,4,95.5543324237472,left_only,7.0,12.625,12.0,63.0,13.3,
1410135,2014-10-13,5,290.088719702625,left_only,7.0,12.625,12.0,63.0,13.3,
1410141,2014-10-14,1,175.011253800233,left_only,6.0,14.0,5.0,61.0,1.4,
1410142,2014-10-14,2,448.670332736577,left_only,6.0,14.0,5.0,61.0,1.4,
1410143,2014-10-14,3,238.238016495687,left_only,6.0,14.0,5.0,61.0,1.4,
1410144,2014-10-14,4,94.2003510325564,left_only,6.0,14.0,5.0,61.0,1.4,
1410145,2014-10-14,5,311.629970945777,left_only,6.0,14.0,5.0,61.0,1.4,
1410151,2014-10-15,1,206.8382090708,left_only,7.0,13.875,6.0,21.0,0.0,
1410152,2014-10-15,2,512.13078238518,left_only,7.0,13.875,6.0,21.0,0.0,
1410153,2014-10-15,3,218.845884805721,left_only,7.0,13.875,6.0,21.0,0.0,
1410154,2014-10-15,4,86.8965837803107,left_only,7.0,13.875,6.0,21.0,0.0,
1410155,2014-10-15,5,316.987211749477,left_only,7.0,13.875,6.0,21.0,0.0,
1410161,2014-10-16,1,147.570549356915,left_only,7.0,13.5,6.0,61.0,0.0,
1410162,2014-10-16,2,442.369110603724,left_only,7.0,13.5,6.0,61.0,0.0,
1410163,2014-10-16,3,208.715269211929,left_only,7.0,13.5,6.0,61.0,0.0,
1410164,2014-10-16,4,88.3273776763051,left_only,7.0,13.5,6.0,61.0,0.0,
1410165,2014-10-16,5,267.647733878274,left_only,7.0,13.5,6.0,61.0,0.0,
1410171,2014-10-17,1,144.357853437456,left_only,7.0,14.375,10.0,65.0,5.1,
1410172,2014-10-17,2,466.802718980504,left_only,7.0,14.375,10.0,65.0,5.1,
1410173,2014-10-17,3,192.376184914232,left_only,7.0,14.375,10.0,65.0,5.1,
1410174,2014-10-17,4,66.2492456777236,left_only,7.0,14.375,10.0,65.0,5.1,
1410175,2014-10-17,5,297.577155669568,left_only,7.0,14.375,10.0,65.0,5.1,
1410181,2014-10-18,1,158.152130377889,left_only,7.0,15.25,7.0,21.0,0.0,
1410182,2014-10-18,2,704.513358167715,left_only,7.0,15.25,7.0,21.0,0.0,
1410183,2014-10-18,3,287.15749879149,left_only,7.0,15.25,7.0,21.0,0.0,
1410184,2014-10-18,4,88.9035251767277,left_only,7.0,15.25,7.0,21.0,0.0,
1410185,2014-10-18,5,332.713956919627,left_only,7.0,15.25,7.0,21.0,0.0,
1410191,2014-10-19,1,58.8534096103563,left_only,7.0,17.375,13.0,95.0,11.9,
1410192,2014-10-19,2,641.165146886643,left_only,7.0,17.375,13.0,95.0,11.9,
1410193,2014-10-19,3,234.530195285563,left_only,7.0,17.375,13.0,95.0,11.9,
1410194,2014-10-19,4,113.131097897476,left_only,7.0,17.375,13.0,95.0,11.9,
1410195,2014-10-19,5,322.71968105362,left_only,7.0,17.375,13.0,95.0,11.9,
1410201,2014-10-20,1,158.382558902343,left_only,6.0,14.625,18.0,61.0,0.8,
1410202,2014-10-20,2,384.841833056267,left_only,6.0,14.625,18.0,61.0,0.8,
1410203,2014-10-20,3,175.081904091899,left_only,6.0,14.625,18.0,61.0,0.8,
1410204,2014-10-20,4,71.677546297344,left_only,6.0,14.625,18.0,61.0,0.8,
1410205,2014-10-20,5,297.640509637545,left_only,6.0,14.625,18.0,61.0,0.8,
1410211,2014-10-21,1,125.363981222897,left_only,7.0,12.5,9.0,63.0,9.0,
1410212,2014-10-21,2,407.362339131089,left_only,7.0,12.5,9.0,63.0,9.0,
1410213,2014-10-21,3,184.643705972007,left_only,7.0,12.5,9.0,63.0,9.0,
1410214,2014-10-21,4,60.7824435466895,left_only,7.0,12.5,9.0,63.0,9.0,
1410215,2014-10-21,5,291.70454422956,left_only,7.0,12.5,9.0,63.0,9.0,
1410221,2014-10-22,1,127.765051280508,left_only,6.0,13.0,12.0,0.0,0.0,
1410222,2014-10-22,2,418.311469787191,left_only,6.0,13.0,12.0,0.0,0.0,
1410223,2014-10-22,3,165.295512198228,left_only,6.0,13.0,12.0,0.0,0.0,
1410224,2014-10-22,4,84.0627079906616,left_only,6.0,13.0,12.0,0.0,0.0,
1410225,2014-10-22,5,285.171826857881,left_only,6.0,13.0,12.0,0.0,0.0,
1410231,2014-10-23,1,144.21773201944,left_only,6.0,13.125,7.0,0.0,0.0,
1410232,2014-10-23,2,445.284138246298,left_only,6.0,13.125,7.0,0.0,0.0,
1410233,2014-10-23,3,153.061273429423,left_only,6.0,13.125,7.0,0.0,0.0,
1410234,2014-10-23,4,84.836446255569,left_only,6.0,13.125,7.0,0.0,0.0,
1410235,2014-10-23,5,283.177784823415,left_only,6.0,13.125,7.0,0.0,0.0,
1410241,2014-10-24,1,203.173639154115,left_only,7.0,13.5,9.0,,1.1,
1410242,2014-10-24,2,452.520410554465,left_only,7.0,13.5,9.0,,1.1,
1410243,2014-10-24,3,187.233285079945,left_only,7.0,13.5,9.0,,1.1,
1410244,2014-10-24,4,55.0725703609042,left_only,7.0,13.5,9.0,,1.1,
1410245,2014-10-24,5,318.982030891719,left_only,7.0,13.5,9.0,,1.1,
1410246,2014-10-24,6,23.0977466534648,left_only,7.0,13.5,9.0,,1.1,
1410251,2014-10-25,1,191.425316581712,left_only,7.0,12.125,7.0,61.0,0.4,
1410252,2014-10-25,2,546.509665264924,left_only,7.0,12.125,7.0,61.0,0.4,
1410253,2014-10-25,3,247.12995265692,left_only,7.0,12.125,7.0,61.0,0.4,
1410254,2014-10-25,4,103.274974415436,left_only,7.0,12.125,7.0,61.0,0.4,
1410255,2014-10-25,5,307.448143380371,left_only,7.0,12.125,7.0,61.0,0.4,
1410261,2014-10-26,1,116.487886781866,left_only,5.0,12.75,9.0,0.0,0.0,
1410262,2014-10-26,2,623.565486683245,left_only,5.0,12.75,9.0,0.0,0.0,
1410263,2014-10-26,3,312.55596224519,left_only,5.0,12.75,9.0,0.0,0.0,
1410264,2014-10-26,4,161.676201511044,left_only,5.0,12.75,9.0,0.0,0.0,
1410265,2014-10-26,5,370.536705154412,left_only,5.0,12.75,9.0,0.0,0.0,
1410266,2014-10-26,6,47.8283214526103,left_only,5.0,12.75,9.0,0.0,0.0,
1410271,2014-10-27,1,121.416970836256,left_only,2.0,14.5,9.0,,0.0,
1410272,2014-10-27,2,408.229594124628,left_only,2.0,14.5,9.0,,0.0,
1410273,2014-10-27,3,173.883975463993,left_only,2.0,14.5,9.0,,0.0,
1410274,2014-10-27,4,99.2634442963349,left_only,2.0,14.5,9.0,,0.0,
1410275,2014-10-27,5,310.262575184375,left_only,2.0,14.5,9.0,,0.0,
1410276,2014-10-27,6,38.0965377883095,left_only,2.0,14.5,9.0,,0.0,
1410281,2014-10-28,1,136.094268676769,left_only,0.0,13.875,8.0,,0.0,
1410282,2014-10-28,2,467.694413731179,left_only,0.0,13.875,8.0,,0.0,
1410283,2014-10-28,3,271.450402165107,left_only,0.0,13.875,8.0,,0.0,
1410284,2014-10-28,4,81.6837671880442,left_only,0.0,13.875,8.0,,0.0,
1410285,2014-10-28,5,307.173402745835,left_only,0.0,13.875,8.0,,0.0,
1410286,2014-10-28,6,39.358650683243,left_only,0.0,13.875,8.0,,0.0,
1410291,2014-10-29,1,103.569554336818,left_only,7.0,8.375,7.0,20.0,0.0,
1410292,2014-10-29,2,411.213305357583,left_only,7.0,8.375,7.0,20.0,0.0,
1410293,2014-10-29,3,209.32399744082,left_only,7.0,8.375,7.0,20.0,0.0,
1410294,2014-10-29,4,55.9060009520091,left_only,7.0,8.375,7.0,20.0,0.0,
1410295,2014-10-29,5,300.108640695685,left_only,7.0,8.375,7.0,20.0,0.0,
1410301,2014-10-30,1,122.18216764664,left_only,2.0,10.625,5.0,10.0,0.1,
1410302,2014-10-30,2,451.617664945835,left_only,2.0,10.625,5.0,10.0,0.1,
1410303,2014-10-30,3,205.584371204915,left_only,2.0,10.625,5.0,10.0,0.1,
1410304,2014-10-30,4,75.6116667723772,left_only,2.0,10.625,5.0,10.0,0.1,
1410305,2014-10-30,5,312.493530897156,left_only,2.0,10.625,5.0,10.0,0.1,
1410306,2014-10-30,6,35.9657088065008,left_only,2.0,10.625,5.0,10.0,0.1,
1410311,2014-10-31,1,132.486279254048,left_only,8.0,12.875,5.0,10.0,0.0,
1410312,2014-10-31,2,404.579872169049,left_only,8.0,12.875,5.0,10.0,0.0,
1410313,2014-10-31,3,278.575310838118,left_only,8.0,12.875,5.0,10.0,0.0,
1410314,2014-10-31,4,52.9074695440103,left_only,8.0,12.875,5.0,10.0,0.0,
1410315,2014-10-31,5,303.662931280765,left_only,8.0,12.875,5.0,10.0,0.0,
1411011,2014-11-01,1,142.507059241702,left_only,2.0,16.5,8.0,0.0,0.0,
1411012,2014-11-01,2,501.127170965679,left_only,2.0,16.5,8.0,0.0,0.0,
1411013,2014-11-01,3,266.527079383546,left_only,2.0,16.5,8.0,0.0,0.0,
1411014,2014-11-01,4,79.5177877444727,left_only,2.0,16.5,8.0,0.0,0.0,
1411015,2014-11-01,5,355.95764486704,left_only,2.0,16.5,8.0,0.0,0.0,
1411016,2014-11-01,6,44.1953036347997,left_only,2.0,16.5,8.0,0.0,0.0,
1411021,2014-11-02,1,99.288586999622,left_only,3.0,15.375,10.0,21.0,1.1,
1411022,2014-11-02,2,643.077472226689,left_only,3.0,15.375,10.0,21.0,1.1,
1411023,2014-11-02,3,273.830726677708,left_only,3.0,15.375,10.0,21.0,1.1,
1411024,2014-11-02,4,148.665068032433,left_only,3.0,15.375,10.0,21.0,1.1,
1411025,2014-11-02,5,304.404961254638,left_only,3.0,15.375,10.0,21.0,1.1,
1411026,2014-11-02,6,54.444257086228,left_only,3.0,15.375,10.0,21.0,1.1,
1411031,2014-11-03,1,137.822879577546,left_only,4.0,13.75,12.0,0.0,1.0,
1411032,2014-11-03,2,385.893487521255,left_only,4.0,13.75,12.0,0.0,1.0,
1411033,2014-11-03,3,152.462083619029,left_only,4.0,13.75,12.0,0.0,1.0,
1411034,2014-11-03,4,52.609826768818,left_only,4.0,13.75,12.0,0.0,1.0,
1411035,2014-11-03,5,318.359097251893,left_only,4.0,13.75,12.0,0.0,1.0,
1411036,2014-11-03,6,38.5545767035567,left_only,4.0,13.75,12.0,0.0,1.0,
1411041,2014-11-04,1,103.123747563607,left_only,7.0,11.625,8.0,61.0,6.8,
1411042,2014-11-04,2,341.433323177735,left_only,7.0,11.625,8.0,61.0,6.8,
1411043,2014-11-04,3,154.085370382359,left_only,7.0,11.625,8.0,61.0,6.8,
1411044,2014-11-04,4,56.3444577705587,left_only,7.0,11.625,8.0,61.0,6.8,
1411045,2014-11-04,5,311.112916993953,left_only,7.0,11.625,8.0,61.0,6.8,
1411046,2014-11-04,6,23.9427538550048,left_only,7.0,11.625,8.0,61.0,6.8,
1411051,2014-11-05,1,113.078967477055,left_only,7.0,9.5,11.0,61.0,2.1,
1411052,2014-11-05,2,325.21061769105,left_only,7.0,9.5,11.0,61.0,2.1,
1411053,2014-11-05,3,159.090625700351,left_only,7.0,9.5,11.0,61.0,2.1,
1411054,2014-11-05,4,79.5612659468646,left_only,7.0,9.5,11.0,61.0,2.1,
1411055,2014-11-05,5,293.386428880751,left_only,7.0,9.5,11.0,61.0,2.1,
1411056,2014-11-05,6,51.4135955980293,left_only,7.0,9.5,11.0,61.0,2.1,
1411061,2014-11-06,1,138.399464430445,left_only,5.0,8.875,10.0,0.0,0.0,
1411062,2014-11-06,2,367.7203968189,left_only,5.0,8.875,10.0,0.0,0.0,
1411063,2014-11-06,3,146.243073140116,left_only,5.0,8.875,10.0,0.0,0.0,
1411064,2014-11-06,4,61.5654831293085,left_only,5.0,8.875,10.0,0.0,0.0,
1411065,2014-11-06,5,302.471760829603,left_only,5.0,8.875,10.0,0.0,0.0,
1411066,2014-11-06,6,44.904409068341,left_only,5.0,8.875,10.0,0.0,0.0,
1411071,2014-11-07,1,125.3258349714,left_only,0.0,8.625,9.0,10.0,0.0,
1411072,2014-11-07,2,352.071739490799,left_only,0.0,8.625,9.0,10.0,0.0,
1411073,2014-11-07,3,147.571392484558,left_only,0.0,8.625,9.0,10.0,0.0,
1411074,2014-11-07,4,63.3356111115402,left_only,0.0,8.625,9.0,10.0,0.0,
1411075,2014-11-07,5,331.374093763533,left_only,0.0,8.625,9.0,10.0,0.0,
1411076,2014-11-07,6,58.3979457835337,left_only,0.0,8.625,9.0,10.0,0.0,
1411081,2014-11-08,1,165.663474985222,left_only,6.0,10.25,8.0,,0.0,
1411082,2014-11-08,2,521.988816053164,left_only,6.0,10.25,8.0,,0.0,
1411083,2014-11-08,3,228.618970821628,left_only,6.0,10.25,8.0,,0.0,
1411084,2014-11-08,4,67.0208643146814,left_only,6.0,10.25,8.0,,0.0,
1411085,2014-11-08,5,300.671884481524,left_only,6.0,10.25,8.0,,0.0,
1411086,2014-11-08,6,25.30769024498,left_only,6.0,10.25,8.0,,0.0,
1411091,2014-11-09,1,118.446930009839,left_only,3.0,10.625,8.0,,0.0,
1411092,2014-11-09,2,686.670651764737,left_only,3.0,10.625,8.0,,0.0,
1411093,2014-11-09,3,299.926171597523,left_only,3.0,10.625,8.0,,0.0,
1411094,2014-11-09,4,140.81601620882,left_only,3.0,10.625,8.0,,0.0,
1411095,2014-11-09,5,376.124018092964,left_only,3.0,10.625,8.0,,0.0,
1411096,2014-11-09,6,60.7173201489965,left_only,3.0,10.625,8.0,,0.0,
1411101,2014-11-10,1,132.450933802593,left_only,6.0,8.75,7.0,61.0,0.9,
1411102,2014-11-10,2,316.334010323171,left_only,6.0,8.75,7.0,61.0,0.9,
1411103,2014-11-10,3,135.031553992339,left_only,6.0,8.75,7.0,61.0,0.9,
1411104,2014-11-10,4,71.5877599076694,left_only,6.0,8.75,7.0,61.0,0.9,
1411105,2014-11-10,5,260.94958385302,left_only,6.0,8.75,7.0,61.0,0.9,
1411106,2014-11-10,6,26.7954419057105,left_only,6.0,8.75,7.0,61.0,0.9,
1411111,2014-11-11,1,122.885078853966,left_only,2.0,8.625,7.0,10.0,0.0,
1411112,2014-11-11,2,297.976942376189,left_only,2.0,8.625,7.0,10.0,0.0,
1411113,2014-11-11,3,120.901976854138,left_only,2.0,8.625,7.0,10.0,0.0,
1411114,2014-11-11,4,69.4491859213357,left_only,2.0,8.625,7.0,10.0,0.0,
1411115,2014-11-11,5,274.567367361137,left_only,2.0,8.625,7.0,10.0,0.0,
1411116,2014-11-11,6,66.2692316252081,left_only,2.0,8.625,7.0,10.0,0.0,
1411121,2014-11-12,1,95.3481999188746,left_only,7.0,9.75,10.0,10.0,0.5,
1411122,2014-11-12,2,341.294225591248,left_only,7.0,9.75,10.0,10.0,0.5,
1411123,2014-11-12,3,118.807593053289,left_only,7.0,9.75,10.0,10.0,0.5,
1411124,2014-11-12,4,55.9875188664014,left_only,7.0,9.75,10.0,10.0,0.5,
1411125,2014-11-12,5,271.038875100822,left_only,7.0,9.75,10.0,10.0,0.5,
1411126,2014-11-12,6,60.3046304170933,left_only,7.0,9.75,10.0,10.0,0.5,
1411131,2014-11-13,1,143.750350209673,left_only,7.0,10.75,4.0,28.0,0.0,
1411132,2014-11-13,2,313.889092710271,left_only,7.0,10.75,4.0,28.0,0.0,
1411133,2014-11-13,3,141.896558357674,left_only,7.0,10.75,4.0,28.0,0.0,
1411134,2014-11-13,4,72.5288404761461,left_only,7.0,10.75,4.0,28.0,0.0,
1411135,2014-11-13,5,300.536047097898,left_only,7.0,10.75,4.0,28.0,0.0,
1411136,2014-11-13,6,63.2351828959052,left_only,7.0,10.75,4.0,28.0,0.0,
1411141,2014-11-14,1,133.77429991274,left_only,7.0,10.75,10.0,10.0,0.0,
1411142,2014-11-14,2,333.817583254463,left_only,7.0,10.75,10.0,10.0,0.0,
1411143,2014-11-14,3,120.276344081256,left_only,7.0,10.75,10.0,10.0,0.0,
1411144,2014-11-14,4,69.9956456436556,left_only,7.0,10.75,10.0,10.0,0.0,
1411145,2014-11-14,5,270.170738666878,left_only,7.0,10.75,10.0,10.0,0.0,
1411146,2014-11-14,6,59.0315464290955,left_only,7.0,10.75,10.0,10.0,0.0,
1411151,2014-11-15,1,157.956829595601,left_only,8.0,9.25,14.0,10.0,0.0,
1411152,2014-11-15,2,422.089000189331,left_only,8.0,9.25,14.0,10.0,0.0,
1411153,2014-11-15,3,167.04077705486,left_only,8.0,9.25,14.0,10.0,0.0,
1411154,2014-11-15,4,68.7913641000038,left_only,8.0,9.25,14.0,10.0,0.0,
1411155,2014-11-15,5,272.111564708918,left_only,8.0,9.25,14.0,10.0,0.0,
1411156,2014-11-15,6,41.7599504315043,left_only,8.0,9.25,14.0,10.0,0.0,
1411161,2014-11-16,1,69.2794517983636,left_only,7.0,8.0,14.0,61.0,3.0,
1411162,2014-11-16,2,657.334905297112,left_only,7.0,8.0,14.0,61.0,3.0,
1411163,2014-11-16,3,201.424733292503,left_only,7.0,8.0,14.0,61.0,3.0,
1411164,2014-11-16,4,84.7844611971686,left_only,7.0,8.0,14.0,61.0,3.0,
1411165,2014-11-16,5,302.56395917644,left_only,7.0,8.0,14.0,61.0,3.0,
1411166,2014-11-16,6,74.0088295785316,left_only,7.0,8.0,14.0,61.0,3.0,
1411171,2014-11-17,1,138.752246637463,left_only,7.0,9.625,7.0,10.0,0.0,
1411172,2014-11-17,2,332.904975201731,left_only,7.0,9.625,7.0,10.0,0.0,
1411173,2014-11-17,3,142.187975485762,left_only,7.0,9.625,7.0,10.0,0.0,
1411174,2014-11-17,4,101.570428265055,left_only,7.0,9.625,7.0,10.0,0.0,
1411175,2014-11-17,5,291.791673557402,left_only,7.0,9.625,7.0,10.0,0.0,
1411181,2014-11-18,1,134.68843263499,left_only,7.0,8.875,13.0,61.0,0.7,
1411182,2014-11-18,2,263.379736825833,left_only,7.0,8.875,13.0,61.0,0.7,
1411183,2014-11-18,3,153.386557030339,left_only,7.0,8.875,13.0,61.0,0.7,
1411184,2014-11-18,4,55.795195679035,left_only,7.0,8.875,13.0,61.0,0.7,
1411185,2014-11-18,5,217.233982595645,left_only,7.0,8.875,13.0,61.0,0.7,
1411186,2014-11-18,6,19.7783554460711,left_only,7.0,8.875,13.0,61.0,0.7,
1411191,2014-11-19,1,131.262024072649,left_only,7.0,8.5,11.0,61.0,0.0,
1411192,2014-11-19,2,289.909258530776,left_only,7.0,8.5,11.0,61.0,0.0,
1411193,2014-11-19,3,116.091362635133,left_only,7.0,8.5,11.0,61.0,0.0,
1411195,2014-11-19,5,218.316894752112,left_only,7.0,8.5,11.0,61.0,0.0,
1411196,2014-11-19,6,29.2620026644154,left_only,7.0,8.5,11.0,61.0,0.0,
1411201,2014-11-20,1,131.314789763352,left_only,5.0,6.125,7.0,0.0,0.0,
1411202,2014-11-20,2,281.963424468143,left_only,5.0,6.125,7.0,0.0,0.0,
1411203,2014-11-20,3,122.334994595738,left_only,5.0,6.125,7.0,0.0,0.0,
1411204,2014-11-20,4,53.0426254821259,left_only,5.0,6.125,7.0,0.0,0.0,
1411205,2014-11-20,5,247.239241255711,left_only,5.0,6.125,7.0,0.0,0.0,
1411206,2014-11-20,6,56.2274579096792,left_only,5.0,6.125,7.0,0.0,0.0,
1411211,2014-11-21,1,142.895603194534,left_only,6.0,6.5,5.0,61.0,0.0,
1411212,2014-11-21,2,319.57590091164,left_only,6.0,6.5,5.0,61.0,0.0,
1411213,2014-11-21,3,154.17927135207,left_only,6.0,6.5,5.0,61.0,0.0,
1411214,2014-11-21,4,60.7169885432116,left_only,6.0,6.5,5.0,61.0,0.0,
1411215,2014-11-21,5,274.884916134966,left_only,6.0,6.5,5.0,61.0,0.0,
1411216,2014-11-21,6,88.9610411986744,left_only,6.0,6.5,5.0,61.0,0.0,
1411221,2014-11-22,1,92.6616360079896,left_only,7.0,5.75,9.0,61.0,1.7,
1411222,2014-11-22,2,453.568987542716,left_only,7.0,5.75,9.0,61.0,1.7,
1411223,2014-11-22,3,185.123069490112,left_only,7.0,5.75,9.0,61.0,1.7,
1411224,2014-11-22,4,54.6530484698612,left_only,7.0,5.75,9.0,61.0,1.7,
1411225,2014-11-22,5,268.133001971901,left_only,7.0,5.75,9.0,61.0,1.7,
1411226,2014-11-22,6,35.0737287217727,left_only,7.0,5.75,9.0,61.0,1.7,
1411231,2014-11-23,1,88.8532704507342,left_only,6.0,6.75,7.0,21.0,3.5,
1411232,2014-11-23,2,669.96766227908,left_only,6.0,6.75,7.0,21.0,3.5,
1411233,2014-11-23,3,260.295502050464,left_only,6.0,6.75,7.0,21.0,3.5,
1411234,2014-11-23,4,155.339006239265,left_only,6.0,6.75,7.0,21.0,3.5,
1411235,2014-11-23,5,339.335191808283,left_only,6.0,6.75,7.0,21.0,3.5,
1411236,2014-11-23,6,52.3718362768318,left_only,6.0,6.75,7.0,21.0,3.5,
1411241,2014-11-24,1,135.495058395216,left_only,3.0,9.375,10.0,0.0,2.8,
1411242,2014-11-24,2,308.910885833847,left_only,3.0,9.375,10.0,0.0,2.8,
1411243,2014-11-24,3,144.604223952278,left_only,3.0,9.375,10.0,0.0,2.8,
1411244,2014-11-24,4,61.4807696110531,left_only,3.0,9.375,10.0,0.0,2.8,
1411245,2014-11-24,5,253.979105531988,left_only,3.0,9.375,10.0,0.0,2.8,
1411246,2014-11-24,6,40.7631123393519,left_only,3.0,9.375,10.0,0.0,2.8,
1411251,2014-11-25,1,125.776456029191,left_only,0.0,6.875,4.0,0.0,0.0,
1411252,2014-11-25,2,296.604331640713,left_only,0.0,6.875,4.0,0.0,0.0,
1411253,2014-11-25,3,162.109721535091,left_only,0.0,6.875,4.0,0.0,0.0,
1411254,2014-11-25,4,68.322231294165,left_only,0.0,6.875,4.0,0.0,0.0,
1411255,2014-11-25,5,247.035921813103,left_only,0.0,6.875,4.0,0.0,0.0,
